place_id,name,address,phone,google_maps_url,business_status,categories,price_level,description,dine_in,takeout,delivery,reservable,serves_breakfast,serves_brunch,serves_lunch,serves_dinner,serves_beer,serves_wine,serves_vegetarian_food,wheelchair_accessible,rating,total_reviews,customer_reviews,opening_hours,open_now,photos_analysed,ambiance_style,website_file
ChIJEW91qF1u5kcRB-q7zYYqxqU,Le Gabin,"25 Rue Lambert, 75018 Paris, France",09 54 10 13 73,https://maps.google.com/?cid=11945281820112448007,OPERATIONAL,"bar, restaurant",,,True,True,False,True,True,True,True,True,True,True,True,,4.2,503,"[{""author"": ""PCたつき"", ""rating"": 5, ""text"": ""ありがとう！\nCe restaurant est sans conteste le meilleur. Tout d'abord, le service était excellent, et l'ambiance du restaurant et du personnel était formidable. Je suis Japonais et j'y suis allé seul, mais ils m'ont accueilli avec gentillesse, m'ont préparé un menu en anglais et m'ont demandé quelles boissons je souhaitais. La nourriture était délicieuse, avec une touche française locale. Les prix ne sont pas excessifs, donc c'est un endroit facile à fréquenter. D'ailleurs, alors que je mangeais les frites qui accompagnaient le plat, ils m'ont dit : « Elles n'étaient pas assez chaudes, alors ils vont me les changer. J'ai refusé, mais il a dit qu'elles étaient meilleures chaudes et n'a pas écouté, hahaha. » Bref, c'est le meilleur restaurant.\nMerci Arigato🙏"", ""time"": ""il y a 7 mois""}, {""author"": ""mariam diarra"", ""rating"": 5, ""text"": ""Excellent, vraiment ! Service et Repas de qualité ! De l’entrée au dessert! La viande etait extra ! Je recommande ++"", ""time"": ""il y a 3 mois""}, {""author"": ""Neliana Make'up Line"", ""rating"": 5, ""text"": ""Aujourd’hui Premier Janvier ,\nNous voulions nous balader à Montmartre,\nJ’ai regarder sur internet j’ai vu ce restaurant,\nAu très bon avis,\nCaché et très discret,\nIncroyable le service un monsieur qui prend soin de vous ,\nUne cuisine pleine de goût chaude et généreuse,\nLes cocktail ne sont pas millimétré et c’est juste très bon en bouche bien dosé.\n\nEt en prime on nous propose plus si pas assez de frites 🥰\n\nQue dire si d’autres si ce n’est faites un détour par cette adresse si vous êtes sur Montmartre."", ""time"": ""il y a 4 mois""}, {""author"": ""Pamela Layoun"", ""rating"": 4, ""text"": ""J'ai bien aimé l'ambiance dans ce resto de quartier très sympa. On a commandé les pâtes à la truffe et le chicken burger et pour terminer un fondant au chocolat. Tout était fait maison et ça se voyait : les frites, les champignons et le fondant qui a mis 12 minutes (mais ça valait la peine parce qu'il cuisait au four !) Le service était très accueillant et souriant."", ""time"": ""il y a un an""}, {""author"": ""Sacha “Draco” Sandler"", ""rating"": 1, ""text"": ""Très mauvaise expérience !!\n\nJ’y étais déjà venu il y a un an et Le Gabin était à l’époque un restaurant plutôt correct, avec des prix abordables. Mais cette fois-ci, c’était une catastrophe.\n\nDéjà, grosse surprise en arrivant : les prix sur la carte ne sont pas du tout les mêmes que ceux affichés sur Internet. Pour moi, c’est de la publicité mensongère.\n\nCôté cuisine, le tartare était une énorme déception : il était indiqué qu’il serait haché minute, et au final, nous nous sommes retrouvés avec un tartare composé de viande hachée, très mal assaisonné, presque immangeable. En entrée, les chèvres chauds panés étaient clairement industriels, sans goût ni fraîcheur. C’est vraiment dommage de servir des chèvres chauds panés industriels pour une entrée à 10 euros, accompagnée seulement de trois feuilles de salade et de quelques chips de pomme.\n\nQuant au burger à 19 €, il était d’une taille correcte, mais les portions de garniture étaient beaucoup trop petites, et les frites molles.\n\nLe service, c’est le pompon : aucune organisation. Le serveur nous a fait bouger de table deux fois, pour au final nous remettre à la même table. Aucun professionnalisme. Les plats sont arrivés avant les entrées, les pipettes de mayonnaise étaient sales, et surtout le patron passait son temps à hurler sur son équipe, en leur parlant très mal, devant les clients. Ambiance glaciale et très désagréable.\n\nJe ne reviendrai pas et je déconseille fortement ce restaurant."", ""time"": ""il y a 10 mois""}]",lundi: 11:00 – 02:00 | mardi: 11:00 – 02:00 | mercredi: 11:00 – 02:00 | jeudi: 11:00 – 02:00 | vendredi: 11:00 – 02:00 | samedi: 11:00 – 02:00 | dimanche: 11:00 – 02:00,True,0,,
ChIJZyps819u5kcRddJm7FXVq9E,Chez Clara,"6 Pl. Albert Kahn, 75018 Paris, France",01 42 62 01 50,https://maps.google.com/?cid=15108403939959558773,OPERATIONAL,restaurant,€,,True,True,False,True,True,,True,True,True,True,True,True,4.5,312,"[{""author"": ""Andres Bedoya"", ""rating"": 5, ""text"": ""On a gouté des tagliatelles carbonara et la burger maison. Très bonne quantité et qualité. Les frites magnifiques et le salade au top. Ambiance bistrot Français."", ""time"": ""il y a 4 mois""}, {""author"": ""Nicolas B."", ""rating"": 5, ""text"": ""Choisi un peu au hasard car c’était très proche de notre hôtel, on ne regrette absolument pas !\nAccueil d’une gentillesse rare, service parfait et nous avons mangé deux burgers frites qui étaient excellents (cuisson de la viande, qualité du burger, frites maisons 10/10) ! Desserts simples très bien réalisés également. Le tout pour un tarif des plus corrects. Bref un sans faute.\nMerci et ne changez rien !"", ""time"": ""il y a 6 mois""}, {""author"": ""Loïc T"", ""rating"": 5, ""text"": ""Il m'arrive régulièrement de me balader dans le quartier et je m'étais mis ça dans ma ToDo. Et bien j'ai été ravi. Super tartare de bœuf au couteau et bien préparé. Bonne bière pression. Le service est aimable et souriant. Excellent rapport qualité prix. J'y retournerai pour goûter le couscous!!"", ""time"": ""il y a 2 ans""}, {""author"": ""Damien Guido"", ""rating"": 4, ""text"": ""Équipe accueillante et souriante. Petit souci avec la sauce au poivre et les plats qui refroidissent rapidement. Expérience tout de même agréable et très bon sens du commerce !!"", ""time"": ""il y a 5 mois""}, {""author"": ""maxime corvé"", ""rating"": 5, ""text"": ""Excellent, réservation sur la fourchette. Le rapport qualité/prix est top.\nLe camembert rôti est très bon, les burgers et les steaks tartares aussi. Les cocktails sont abordables 5€ et bien réalisés. Je recommande.\nLa devanture mériterai une réfection afin d’attirer plus de clients."", ""time"": ""il y a 3 ans""}]",lundi: 08:00 – 02:00 | mardi: 08:00 – 02:00 | mercredi: 08:00 – 02:00 | jeudi: 08:00 – 02:00 | vendredi: 08:00 – 02:00 | samedi: 10:00 – 02:00 | dimanche: 10:00 – 02:00,True,0,,
ChIJs98ozp1v5kcRV11bYxjg6wQ,Restaurant Les Carrières,"14 Rue Simart, 75018 Paris, France",01 42 59 47 60,https://maps.google.com/?cid=354623391029484887,OPERATIONAL,restaurant,€€,Bistro à l’air décontracté qui sert des plats classiques accompagnés par des vins de petits producteurs.,True,True,False,True,True,True,True,True,True,True,,True,4.5,272,"[{""author"": ""Hammadi EL MAROUI"", ""rating"": 5, ""text"": ""Une des meilleures brasserie de Paris, le patron est toujours là et le personnel toujours attentif à la moindre demande avec le sourire\n\nFranchement l'un des meilleurs Burger de Paris avec une viande délicieuse et onctueuse avec des frites maison et une petite salade...\n\nJe conseille fortement..."", ""time"": ""il y a 7 mois""}, {""author"": ""Alain D."", ""rating"": 4, ""text"": ""Et bien voilà un bon bistrot de quartier dans le 18eme !\n\nUne carte qui offre du choix, sans pour autant être pléthorique couplé à un accueil et un service décontracté et sympathique.\n\nVoilà tous les bons ingrédients d'un bon dîner en terrasse.\n\nJ'ai donc pris une escalope de veau, façon cordon bleu (viande fondante avec une bonne cuisson) suivi d'un parfait glacé à la pistache.\n\nRien a redire. Enfin, la présence d'une clientèle de quartier et d'habitués renforce le sentiment d'être dans un bon lieu.\n\nPensez quand même a réserver si vous souhaitez être en terrasse pour profiter du beau temps 😉"", ""time"": ""il y a 2 ans""}, {""author"": ""Mathieu Ciarlet"", ""rating"": 5, ""text"": ""AVERTISSEMENT : toutes les remarques et critiques sont tirées de mes propres expériences et ne sont en aucun cas liées à un acte publicitaire ou rémunéré\n\nParfaite découverte de ce bistrot ouvert depuis qq mois. Jeune équipe efficace et souriante\nDeco chaleureuse et bonne atmosphère\nMenu du jour à prix ultra raisonnable comme la carte; pas trop de choix mais de fait on va à l essentiel et de quoi plaire à tout le monde\nService avec un bon timing\nLes plats sont tous franchement très bons et une note d originalité pour le croustillant de cabillaud. On pourrait pinailler sur les quantités en tant que «  gros » mangeur mais à ce prix là franchement, rien à redire\nChoix des vins et bières pression pertinents et également à prix abordables\nBref on y va pour se faire plaisir et on n est pas déçu\nEnfin mention spéciale pour les frites faites maison,  parfaitement cuites et croustillantes à souhait et accompagnées de mayonnaise maison, excusez du peu\n#tropbonjyretourne (*7)"", ""time"": ""il y a 6 ans""}, {""author"": ""victoire benoit"", ""rating"": 5, ""text"": ""Ismaël est exceptionnel !! Le croque monsieur était super bon, un service aux petits oignons ! On reviendra"", ""time"": ""il y a 2 mois""}, {""author"": ""V paris"", ""rating"": 2, ""text"": ""Les Carrières (Paris 18ᵉ) : l’adresse de quartier qui a perdu son âme\nIl fut un temps où Les Carrières, rue Simart, incarnait l’esprit du 18ᵉ : un bistrot vivant, simple, avec une cuisine honnête et un accueil chaleureux. Mais depuis le changement de propriétaire et d’équipe, l’établissement semble avoir perdu ce qui faisait son charme.\nUne cuisine désormais sans relief\nLa carte n’a pas fondamentalement changé, mais la qualité, elle, n’est plus au rendez-vous. L’entrée au chèvre chaud en est un exemple révélateur : au lieu des petits crottins fondants ou d’un fromage de ferme, on se retrouve face à de simples tranches de bûche industrielle, posées sur du pain de mie au four. Quant au tartare, il n’est même plus coupé au couteau : il s’agit d’un steak haché gras, mal assaisonné, présenté sans la moindre finesse.\nOn est loin de la cuisine maison et généreuse qui faisait la réputation du lieu. Ici, tout donne l’impression d’un service minimal, d’une cuisine sans conviction — une brasserie qui fonctionne en mode “par défaut”.\nUne atmosphère qui a changé de nature\nLe soir, l’ambiance a également viré de bord. Là où l’on trouvait autrefois des dîneurs et des habitués venus partager un repas dans la bonne humeur, le comptoir domine désormais l’espace. On y sert essentiellement des verres, et la salle de restaurant reste désespérément vide. L’établissement semble s’être reconverti en bar à consommation tardive, fréquenté par quelques irréductibles du quartier. L’atmosphère s’en ressent : moins conviviale, plus lourde, parfois même un peu triste.\nUn constat amer\nIl y a dans cette transformation un petit goût de gâchis. Les Carrières avait tout pour rester un repère de quartier simple et sincère ; il n’en reste aujourd’hui qu’une façade sympathique et un souvenir de ce qu’était autrefois ce lieu de vie. On ressort avec l’impression que la passion a quitté la cuisine, et que l’esprit du bistrot s’est noyé derrière le comptoir."", ""time"": ""il y a 6 mois""}]",lundi: 07:00 – 01:00 | mardi: 07:00 – 01:00 | mercredi: 07:00 – 01:00 | jeudi: 07:00 – 01:00 | vendredi: 07:00 – 01:00 | samedi: 07:00 – 01:00 | dimanche: Fermé,True,0,,
ChIJq2o7wFlu5kcRrKsJWQ-7caE,Au Bon Coin,"49 Rue des Cloys, 75018 Paris, France",01 46 06 91 36,https://maps.google.com/?cid=11633284987067411372,OPERATIONAL,restaurant,€,"Brasserie de quartier prisée proposant une carte toujours renouvelée de plats simples et traditionnels, et de vins français.",True,True,False,True,True,False,True,True,True,True,False,True,4.6,1609,"[{""author"": ""Soshun Yabe"", ""rating"": 5, ""text"": ""Au Bon Coin est un très bon bistrot où l’on passe un excellent moment. Les prix sont vraiment raisonnables pour Paris, ce qui rend l’expérience encore plus agréable. C’est une adresse parfaite aussi bien pour un vrai repas que pour combler un petit creux.\n\nLe restaurant était assez fréquenté lors de notre passage, mais malgré cela, le service est resté rapide et attentif. Le serveur était aimable et a su nous accueillir avec beaucoup de gentillesse.\n\nUne bonne adresse parisienne, simple et efficace, que je recommande sans hésiter."", ""time"": ""il y a 4 mois""}, {""author"": ""Russel Philippe"", ""rating"": 5, ""text"": ""Super cuisine,  on y mange très bien.  Service au top, l'équipe est super.\nLa carte est assez variée, il y en a pour tous les goûts.\nLe pâté est très bon.\nLe magret et le conduire de canard sont très bons.  Les pommes de terres sautées incroyable."", ""time"": ""il y a 8 mois""}, {""author"": ""Mary _W"", ""rating"": 5, ""text"": ""Tout simplement excellent. Les portions sont très généreuses et les produits sont frais et de qualité !!\nLe service est également très agréable :))"", ""time"": ""il y a 3 mois""}, {""author"": ""OrianeS"", ""rating"": 5, ""text"": ""Une belle adresse de brasserie typiquement parisienne, restée dans son jus. On y trouve les must de la cuisine française à des prix tout à fait abordables et servis en bonnes portions. Les gérants sont adorables, l’ambiance est très sympa et l’emplacement vraiment top. Une super adresse pour les amateurs de nourriture typique !"", ""time"": ""il y a 10 mois""}, {""author"": ""Francesco C"", ""rating"": 5, ""text"": ""Nous sommes arrivés à 14h pour déjeuner, personnel très sympathique il c'est occupé de nous immédiatement nous a installé. Nous avons été servi rapidement la cuisine est très bien les prix sont très corrects. Je recommande"", ""time"": ""il y a 8 mois""}]",lundi: 08:00 – 00:00 | mardi: 08:00 – 00:00 | mercredi: 08:00 – 00:00 | jeudi: 08:00 – 00:00 | vendredi: 08:00 – 00:00 | samedi: 08:00 – 00:00 | dimanche: 08:00 – 21:00,False,0,,
ChIJS9MpyiVt5kcRRToZXBI3h7Y,Le passage à niveau,"2A Rue de l'Ourcq, 75019 Paris, France",01 42 00 33 72,https://maps.google.com/?cid=13152541788752919109,OPERATIONAL,restaurant,€,Plats et petites portions de saison servis dans un restaurant lumineux doté d'une terrasse et de potagers.,True,False,False,,False,False,True,True,True,True,True,,4.4,926,"[{""author"": ""João Michel"", ""rating"": 4, ""text"": ""L'endroit est agréable, même en hiver. Les habitués viennent avec les enfants qui sortent rapidement de table pour aller jouer sur les voies désaffectées transformées en belle promenade.\nLe service est long. La cuisine bien présentée, manque de saveur à mon goût."", ""time"": ""il y a 3 mois""}, {""author"": ""Vendoze Romain"", ""rating"": 5, ""text"": ""On trouve souvent de bons petits resto dans le coin, en voici un de plus sur la liste !\nUn peu caché apres ce petit tunnel à traverser, il offre une belle terrasse pour l'été et l'intérieur est assez grand.\nL'accueil est chaleureux et on se sent bien, la cuisine est tres bonne et évolue au fil du temps en fonction des ingrédients de saison. La joue de bœuf etait hyper tendre, le mi-cuit pistache excellent.\nQuelques tapas à partager, une carte attirante, pas mal de vins, une adresse à decouvrir !\nRéservations en semaine mais pas le week-end."", ""time"": ""il y a 3 mois""}, {""author"": ""Noémie Hervet"", ""rating"": 5, ""text"": ""Nous avons partagé un camembert rôti à deux en entrée (excellent) avant de prendre chacune un mijoté de pois chiche, pommes de terre et légumes rôtis à 16€. Il était excellent, dommage qu’ils ne préviennent pas dans le menu que le plat est un peu épicé."", ""time"": ""il y a 5 mois""}, {""author"": ""Loïc Naga"", ""rating"": 4, ""text"": ""Très bonne expérience dans ce restaurant ! J’ai particulièrement apprécié la qualité des plats proposés, avec une mention spéciale pour le morceau de hampe, tendre et savoureux. Le fondant à la pistache, à la fois original et gourmand, a été une belle surprise en fin de repas.\n\nPetit bémol sur les temps d’attente, un peu longs, mais compréhensibles au vu du succès du lieu et de la salle bien remplie. Une adresse à retenir, notamment si vous venez en groupe !"", ""time"": ""il y a 11 mois""}, {""author"": ""100drine"", ""rating"": 5, ""text"": ""Cuisine maison au top\nService très agréable et professionnel\nLes plats sont très bien présentés\nAmbiance décontractée\nTerrasse extérieure très sympa\nUn vrai délice\nÀ découvrir sans hésiter"", ""time"": ""il y a 6 mois""}]",lundi: 18:00 – 00:00 | mardi: 12:00 – 00:00 | mercredi: 12:00 – 00:00 | jeudi: 12:00 – 00:00 | vendredi: 12:00 – 00:00 | samedi: 12:00 – 00:00 | dimanche: 12:00 – 00:00,False,0,,
ChIJrYvh1rdt5kcRMgOqr1uEc98,Au petit pot,"19 Rue Eugène Jumin, 75019 Paris, France",01 42 01 92 51,https://maps.google.com/?cid=16101358622103700274,OPERATIONAL,restaurant,€,,True,,False,True,True,,True,True,True,True,False,,4.4,541,"[{""author"": ""Sandrine Vlm"", ""rating"": 5, ""text"": ""Impératif horaire, pour le diner  nous avons été servi rapidement, service à 18h30, toujours aussi agréable et convivial. L'accueil, le service et le couscous, semoule très fine, les légumes et bouillon très bons et parfumés\n\nA 5 mn du philharmonie et conservatoire de Paris, métro Pantin dans une ruelle. Lieu agréable et calme à l'écart du boulevard. Un accueil simple et souriant, les 2 messieurs sont efficaces de la prise de commande au service. Le restaurant s'est rempli rapidement de nombreux habitués, toujours un mot gentil, que ce soit seul ou accompagner. Nous avons pris un menu : entrée plat 14.50€ par personne (croustillant chèvre miel et filet de veau gratin dauphinois) très bon. Les nombreux client prenaient le couscous. Je recommande, lieu simple, agréable comme chez soi, la décoration très sympa. Malgré la proximité des tables, les personnes présentes étaient respectueuses aucune nuisance sonore. Pause agréable"", ""time"": ""il y a 5 mois""}, {""author"": ""Ka Labrune"", ""rating"": 5, ""text"": ""Super soirée entre copines au petit pot. Nos hôtes étaient géniaux et on a passé un super moment avec eux ! Le repas était excellent du plat au dessert (mention spéciale pour le méchoui une tuerie !) et le tout dans une ambiance hyper conviviale et chaleureuse ! Merci à l’équipe du petit pot pour ce super moment on reviendra très bientôt je pense :-)"", ""time"": ""il y a 7 mois""}, {""author"": ""Mélanie Zhang"", ""rating"": 4, ""text"": ""Le service est rapide et la cuisine est bonne avec un bon rapport qualité prix.\nC’est la première fois que je mange un tiramisu dur et avec du spéculos… c’est assez perturbant mais pas mauvais."", ""time"": ""il y a 2 ans""}, {""author"": ""Kevin J. Maillard"", ""rating"": 5, ""text"": ""🍽️ Au Petit Pot, le client est roi et est accueilli avec une sympathie bienveillante.\n\nÀ l'intérieur ou en terrasse, pour boire un verre ou déguster un véritable couscous, ce restaurant familial tenu par deux frères est une belle découverte et ce jusque dans un banofee exceptionnel.\n\nC'est donc bien dans les petits pots que l'on trouve les meilleurs onguents et celui-ci fait partie de ceux dans lesquels on trouve toujours le plaisir de revenir."", ""time"": ""il y a 2 ans""}, {""author"": ""LYLY CARRIO"", ""rating"": 4, ""text"": ""Très bon couscous viande grillée parfaitement avec du goût, bémol pour le menu enfant"", ""time"": ""il y a un an""}]",lundi: 07:00 – 02:00 | mardi: 07:00 – 02:00 | mercredi: 07:00 – 02:00 | jeudi: 07:00 – 02:00 | vendredi: 07:00 – 02:00 | samedi: 07:00 – 02:00 | dimanche: 07:00 – 02:00,True,0,,
ChIJF3EKNntt5kcRWov5M2RnYU4,Babette Paris La Villette,"27 Quai de la Gironde, 75019 Paris, France",01 88 83 20 53,https://maps.google.com/?cid=5647909087765695322,OPERATIONAL,restaurant,,,True,True,False,True,True,True,True,True,True,True,,,4.5,240,"[{""author"": ""Noah Lefort"", ""rating"": 5, ""text"": ""Babette Paris La Villette est une très belle adresse du 19ᵉ arrondissement, appréciée pour son cadre agréable en bord de canal et son ambiance conviviale. La cuisine y est savoureuse, bien présentée et réalisée avec des produits de qualité, offrant des plats équilibrés et gourmands. Le lieu se prête parfaitement à un déjeuner ensoleillé, un dîner entre amis ou un moment détendu après une promenade à La Villette. Le service est attentif, souriant et professionnel, contribuant à une expérience fluide et plaisante. Une adresse à recommander pour profiter d’un bon repas dans un environnement agréable."", ""time"": ""il y a 3 mois""}, {""author"": ""Frédéric Nunes"", ""rating"": 5, ""text"": ""J'adore ce restau quand je suis à l'hôtel Hilton. Les plats sont de bonne qualité, le service (notamment le soir) est exceptionnel, grâce particulièrement à Moïse qui se souvient systématiquement de mes habitudes.\nMerci."", ""time"": ""il y a 6 mois""}, {""author"": ""Kevin Elsenberger"", ""rating"": 3, ""text"": ""Choix large et lieu agréable avec un personnel accueillant.\nCependant un peu déçu de la qualité des produits du brunch (jus à base de concentrés, déçu du choix en salade de fruits limité à quelques tranches de melon jaume et pastèque, et le \""sirop d'érable\"" qui est du sirop  à base de caramel).\nNous nous attendions à un bien meilleur rapport qualité-prix pour près de 40€ par personne."", ""time"": ""il y a 10 mois""}, {""author"": ""Ylan Hazot"", ""rating"": 4, ""text"": ""Bon moment passé chez Babette.\nEn revanche le menu midi n’a rien à voir avec les plats de la carte ! À garder en tête car cela n’est nullement indiqué.\nLes entrées et les plats étaient bons. Très belle pièce de viande du boucher ! Le croque monsieur n’avait aucun goût de truffe, et le serveur a eu un geste commercial en offrant le café. Suffisamment rare pour le souligner."", ""time"": ""il y a un an""}, {""author"": ""Alexe C"", ""rating"": 1, ""text"": ""Contrairement à ce qui est écrit sur\n- le site internet,\n- les panneaux à l'entrée (en photo)\n- l'écran juste derrière la réception,\nLa réception nous a informé à notre arrivée qu'il n'existe pas de brunch le dimanche. Ils avaient même l'air surpris qu'on le mentionne. J'aurais préféré ne pas perdre mon temps."", ""time"": ""il y a 3 mois""}]","lundi: 06:30 – 21:30 | mardi: 06:30 – 21:30 | mercredi: 06:30 – 21:30 | jeudi: 06:30 – 21:30 | vendredi: 06:30 – 14:00 | samedi: 07:00 – 10:30 | dimanche: 07:00 – 10:30, 12:00 – 14:30",False,0,,
ChIJKeZfxr9t5kcRsUSs30xqUCg,Chez Papa Paris 19,"13 Rue du Pré Saint-Gervais, 75019 Paris, France",01 42 08 38 20,https://maps.google.com/?cid=2904938638056637617,OPERATIONAL,"bar, restaurant",€€,,True,True,True,True,True,False,True,True,True,True,False,True,4.3,1108,"[{""author"": ""yingying xu"", ""rating"": 5, ""text"": ""J'aime trop la bouffe de ce resto, c'est bon ! Et le patron est super sympa et drôle, j'adore l'ambiance."", ""time"": ""il y a 2 mois""}, {""author"": ""Eric"", ""rating"": 5, ""text"": ""Super cuisine, super accueil, super service. Serveur adorable. Chaque fois que je viens ici, je suis satisfait. Super bonus : la TV est géante et ce soir il y avait diffusion de matchs de football. Je conseille de venir."", ""time"": ""il y a 8 mois""}, {""author"": ""Germain Leignel"", ""rating"": 5, ""text"": ""Arrivés tard dans la soirée, toujours au petits oignons (les fourchettes pour les frites) chez papa place des fêtes régale !\nUne belle découverte\nBonus point : the cranberries a la sono"", ""time"": ""il y a 3 mois""}, {""author"": ""Valerie Ek"", ""rating"": 5, ""text"": ""Nous sommes entrés un peu par hasard car le plat du jour affiché nous a donné envie et nous n'avons pas regrettés. Le serveur est prévenant, souriant vraiment très agréable. Le plat était très bon, et la mousse au chocolat un délice. Merci pour ce moment."", ""time"": ""il y a 3 mois""}, {""author"": ""Alexandre Gelibert"", ""rating"": 5, ""text"": ""J’ai adoré le resto. On a pu manger des plats divers excellent. L’attente pour les plats fut très courte, on s’est régalé les burgers et autres menus. Notre serveur fut très sympathique et très agréable. En attendant les plats, on peut aussi regarder la télévision, ou le resto fait passer du foot. En tout cas, c’est un endroit très fun, je vous le recommande."", ""time"": ""il y a 2 mois""}]",lundi: 06:00 – 01:00 | mardi: 06:00 – 01:00 | mercredi: 06:00 – 01:00 | jeudi: 06:00 – 01:00 | vendredi: 06:00 – 01:00 | samedi: 06:00 – 01:00 | dimanche: 06:00 – 01:00,True,0,,
ChIJSRkrw9Bt5kcRilycIB5VtcE,Le Hang'art,"61-63 Quai de la Seine, 75019 Paris, France",01 40 03 88 18,https://maps.google.com/?cid=13958156207989218442,OPERATIONAL,"bar, restaurant",€€,"Restaurant à l'ambiance détendue décoré d'oeuvres d'art et servant des burgers, des steaks et des plats végétariens.",True,True,,True,True,True,True,True,,,True,,4.3,1308,"[{""author"": ""Vianney Mosser"", ""rating"": 5, ""text"": ""Très bonne soirée passée avec un très gros groupe. Non seulement la nourriture est très bonne mais en plus, pour 125 personnes, les plats arrivaient chauds ! Et la qualité y est !\nMention spéciale à l'équipe de service qui a été aux petits soins pour la réussite de notre soirée. A recommander vivement pour les groupes."", ""time"": ""il y a 3 mois""}, {""author"": ""Maxime Pinson"", ""rating"": 5, ""text"": ""Très bon endroit pour manger le midi ou boire un verre le soir après le travail !\n\nGrande terrasse et intérieur très spacieux aussi, nourriture avec un bon rapport qualité prix et service rapide.\n\nUn lieu sûr niveau qualité au canal de l’Ourcq."", ""time"": ""il y a 9 mois""}, {""author"": ""Pierrick Thomassin"", ""rating"": 5, ""text"": ""Super ambiance !\nL’équipe a su nous accueillir chaleureusement dans ce bar au cadre atypique mais très humain.\n\nPetit plus : possibilité de profiter de Paris plage l’été et de la bonne humeur de l’équipe ☺️"", ""time"": ""il y a 9 mois""}, {""author"": ""fernand brun"", ""rating"": 5, ""text"": ""Top plats copieux et très bon. Cuisine quasiment maison et salle bien aérée et atypique. Je le recommande fortement, pour un bon repas ou une pause déjeuner aux quais de saine"", ""time"": ""il y a 11 mois""}, {""author"": ""Eric S"", ""rating"": 5, ""text"": ""Situé au bord du bassin de la Villette, ce restaurant se démarque de ses concurrents directs par sa déco atypique, un peu brute de décoffrage (à noter, le nom est déjà un indice concernant le look de l'endroit), et en conséquence par son ambiance décontractée à mi-chemin entre le loft et la cantine. Le service est rapide et efficace, et les plats toujours aussi copieux et succulents (je suis revenu plusieurs fois). Le paleron de bœuf purée est une tuerie, le tartare aussi... Les serveurs sont agréables et attentionnés. Les beaux jours arrivant, il est possible de consommer sur la terrasse à l'extérieur, très spacieuse également. Une adresse à recommander chaudement, d'autant plus que ce restaurant offre certainement l'un des meilleurs rapports qualité / prix du quartier."", ""time"": ""il y a un an""}]",lundi: 08:30 – 02:00 | mardi: 08:30 – 02:00 | mercredi: 08:30 – 02:00 | jeudi: 08:30 – 02:00 | vendredi: 08:30 – 02:00 | samedi: 08:30 – 02:00 | dimanche: 08:30 – 02:00,True,0,,
ChIJu5onXNlt5kcRrqsw8vfYock,Cantalou,"50 Rue de Meaux, 75019 Paris, France",,https://maps.google.com/?cid=14529132432305728430,OPERATIONAL,restaurant,€,,True,True,False,True,,,True,True,True,True,,,4.5,79,"[{""author"": ""Isabella Basso"", ""rating"": 5, ""text"": ""On a fêté un anniversaire ici et l’accueil était vraiment chaleureux. Le gérant crée une ambiance rare dans un bar de copains. Soirée mémorable !"", ""time"": ""il y a 5 mois""}, {""author"": ""Pi Cap"", ""rating"": 5, ""text"": ""Vraiment le meilleur bar restaurant de quartier, ambiance conviviale à la bonne franquette.\nLe patron juste adorable. Les habitués très inclusives 🤗"", ""time"": ""il y a 6 mois""}, {""author"": ""Morel Véronique"", ""rating"": 4, ""text"": ""Venons de déjeuner avec ma sœur\nUn déjeuner de bonne cuisine (saucisse au couteau-poulet tagliatelles de carottes 🥕 👍)\nNous nous sommes régalées"", ""time"": ""il y a 2 mois""}, {""author"": ""Meyer Jonathan"", ""rating"": 1, ""text"": ""Merci de dire aux clients de ne pas stationner bruyamment devant l'établissement qui est petit soit dit en passant et ne peut acceuilirr une foule nombreuse !"", ""time"": ""il y a 7 mois""}, {""author"": ""Frédéric DUTILH"", ""rating"": 5, ""text"": ""Il ne reste malheureusement plus trop de bar de ce genre à Paris… Un vrai bistrot de quartier populaire, loin des ambiances branchouille d’autres arrondissements. Tout est bien, simple et bienveillant."", ""time"": ""il y a un an""}]",lundi: 07:00 – 01:00 | mardi: 07:00 – 01:00 | mercredi: 07:00 – 01:00 | jeudi: 07:00 – 01:00 | vendredi: 07:00 – 01:00 | samedi: 07:00 – 01:00 | dimanche: 07:00 – 01:00,True,0,,
